# Chunk-averaged data for fix myac5 and group wall
# Timestep Number-of-chunks Total-count
# Chunk Coord1 Ncount density/mass vx
200000 404 432
  302 9.95 0 0 0
  303 10.05 0 0 0
  304 10.15 0 0 0
  305 10.25 0 0 0
  306 10.35 0 0 0
  307 10.45 0 0 0
  308 10.55 0 0 0
  309 10.65 0 0 0
  310 10.75 0 0 0
  311 10.85 0 0 0
  312 10.95 0.003 0.00228755 0.0002
  313 11.05 0.125267 0.095518 0.0002
  314 11.15 1.44213 1.09965 0.0002
  315 11.25 6.75953 5.15426 0.0002
  316 11.35 16.6641 12.7067 0.0002
  317 11.45 22.0363 16.8031 0.0002
  318 11.55 15.9597 12.1696 0.0002
  319 11.65 6.8656 5.23514 0.0002
  320 11.75 1.8856 1.4378 0.0002
  321 11.85 0.249933 0.190579 0.0002
  322 11.95 0.00873333 0.00665932 0.0002
  323 12.05 0 0 0
  324 12.15 0 0 0
  325 12.25 0 0 0
  326 12.35 0 0 0
  327 12.45 0 0 0
  328 12.55 0 0 0
  329 12.65 0 0 0
  330 12.75 0 0 0
  331 12.85 0 0 0
  332 12.95 0.000266667 0.000203338 0.0002
  333 13.05 0.0281333 0.0214522 0.0002
  334 13.15 0.733733 0.559485 0.0002
  335 13.25 4.79733 3.65805 0.0002
  336 13.35 14.6885 11.2002 0.0002
  337 13.45 22.8309 17.409 0.0002
  338 13.55 18.1791 13.8619 0.0002
  339 13.65 8.06767 6.15174 0.0002
  340 13.75 2.3418 1.78566 0.0002
  341 13.85 0.325133 0.24792 0.0002
  342 13.95 0.00746667 0.00569347 0.0002
  343 14.05 0 0 0
  344 14.15 0 0 0
  345 14.25 0 0 0
  346 14.35 0 0 0
  347 14.45 0 0 0
  348 14.55 0 0 0
  349 14.65 0 0 0
  350 14.75 0 0 0
  351 14.85 0 0 0
  352 14.95 0.0004 0.000305007 0.0002
  353 15.05 0.0245333 0.0187071 0.0002
  354 15.15 0.5414 0.412827 0.0002
  355 15.25 3.70813 2.82752 0.0002
  356 15.35 12.2731 9.35848 0.0002
  357 15.45 21.2105 16.1734 0.0002
  358 15.55 19.7009 15.0223 0.0002
  359 15.65 10.3384 7.88321 0.0002
  360 15.75 3.46 2.63831 0.0002
  361 15.85 0.689067 0.525426 0.0002
  362 15.95 0.0531333 0.0405151 0.0002
  363 16.05 0.000466667 0.000355842 0.0002
  364 16.15 0 0 0
  365 16.25 0 0 0
  366 16.35 0 0 0
  367 16.45 0 0 0
  368 16.55 0 0 0
  369 16.65 0 0 0
  370 16.75 0 0 0
  371 16.85 0 0 0
  372 16.95 0 0 0
  373 17.05 0 0 0
  374 17.15 0 0 0
  375 17.25 0 0 0
  376 17.35 0 0 0
  377 17.45 0 0 0
  378 17.55 0 0 0
  379 17.65 0 0 0
  380 17.75 0 0 0
  381 17.85 0 0 0
  382 17.95 0 0 0
  383 18.05 0 0 0
  384 18.15 0 0 0
  385 18.25 0 0 0
  386 18.35 0 0 0
  387 18.45 0 0 0
  388 18.55 0 0 0
  389 18.65 0 0 0
  390 18.75 0 0 0
  391 18.85 0 0 0
  392 18.95 0 0 0
  393 19.05 0 0 0
  394 19.15 0 0 0
  395 19.25 0 0 0
  396 19.35 0 0 0
  397 19.45 0 0 0
  398 19.55 0 0 0
  399 19.65 0 0 0
  400 19.75 0 0 0
  401 19.85 0 0 0
  402 19.95 0 0 0
  403 20.05 0 0 0
  404 20.15 0 0 0
