# Time-averaged data for fix myat1
# TimeStep v_mytemp
27900 301.583
28000 304.777
28100 302.612
28200 304.467
28300 303.992
28400 296.289
28500 298.249
28600 298.272
28700 299.534
28800 300.445
28900 301.678
29000 300.419
29100 303.299
29200 302.889
29300 295.422
29400 294.452
29500 301.945
29600 302.425
29700 297.761
29800 300.39
29900 305.677
30000 304.662
30100 301.67
30200 301.28
30300 300.906
30400 300.282
30500 293.906
30600 297.181
30700 297.761
30800 301.672
30900 301.155
31000 301.429
31100 299.897
31200 304.025
31300 297.277
31400 291.922
31500 297.634
31600 302.193
31700 306.515
31800 301.597
31900 294.654
32000 295.051
32100 299.683
32200 300.284
32300 303.199
32400 299.067
32500 298.263
32600 295.816
32700 297.26
32800 300.19
32900 303.319
33000 304.064
33100 302.08
33200 303.123
33300 299.273
33400 297.22
33500 307.931
33600 311.453
33700 303.385
33800 300.335
33900 297.976
34000 297.673
34100 300.81
34200 302.571
34300 302.355
34400 300.681
34500 295.305
34600 294.746
34700 301.228
34800 301.578
34900 293.987
35000 299.297
35100 298.861
35200 300.187
35300 299.281
35400 293.626
35500 296.419
35600 305.413
35700 301.995
35800 295.917
35900 296.936
36000 301.994
36100 305.284
36200 301.031
36300 297.288
36400 295.998
36500 297.341
36600 302.511
36700 305.313
36800 303.538
36900 298.305
37000 298.551
37100 296.051
37200 298.24
37300 301.802
37400 296.772
37500 295.413
37600 298.228
37700 301.343
37800 302.894
37900 299.24
38000 297.13
38100 296.077
38200 298.492
38300 299.286
38400 298.823
38500 302.634
38600 304.535
38700 301.592
38800 294.986
38900 298.975
39000 306.581
39100 303.751
39200 302.759
39300 301.035
39400 301.381
39500 296.352
39600 296.674
39700 296.761
39800 301.801
39900 301.54
40000 304.252
40100 297.022
40200 298.859
40300 299.16
40400 301.071
40500 304.035
40600 303.217
40700 303.404
40800 300.674
40900 301.889
41000 302.105
41100 293.209
41200 299.796
41300 307.029
41400 300.707
41500 298.068
41600 297.164
41700 294.953
41800 300.64
41900 303.183
42000 299.394
42100 295.273
42200 300.074
42300 304.321
42400 302.586
42500 298.462
42600 298.594
42700 298.356
42800 301.764
42900 302.139
43000 300.361
43100 299.165
43200 297.68
43300 297.902
43400 303.112
43500 300.745
43600 298.282
43700 299.917
43800 297.956
43900 304.804
44000 302.346
44100 304.024
44200 300.115
44300 296.24
44400 298.62
44500 299.423
44600 304.714
44700 307.14
44800 303.459
44900 294.413
45000 296.997
45100 302.466
45200 303.967
45300 305.893
45400 301.068
45500 299.802
45600 300.628
45700 302.279
45800 306.189
45900 301.642
46000 303.102
46100 299.12
46200 298.734
46300 303.004
46400 305.646
46500 298.667
46600 298.872
46700 302.603
46800 308.893
46900 304.798
47000 299.022
47100 296.299
47200 297.676
47300 298.889
47400 293.954
47500 297.747
47600 301.681
47700 300.373
47800 300.002
47900 294.559
48000 298.923
48100 293.513
48200 302.628
48300 305.374
48400 297.644
48500 295.232
48600 294.942
48700 302.032
48800 306.54
48900 299.17
49000 297.972
49100 299.643
49200 298.987
49300 301.657
49400 301.529
49500 304.577
49600 300.557
49700 299.463
49800 297.406
49900 300.688
50000 300.395
50100 299.705
50200 305.925
50300 306.59
50400 305.199
50500 302.597
50600 300.632
50700 294.605
50800 301.043
50900 304.67
51000 301.529
51100 300.163
51200 295.841
51300 298.346
51400 304.357
51500 304.057
51600 301.015
51700 297.803
51800 299.784
51900 304.939
52000 297.963
52100 292.891
52200 299.039
52300 301.167
52400 300.2
52500 297.782
52600 297.556
52700 294.388
52800 298.12
52900 305.111
53000 298.422
53100 297.654
53200 300.562
53300 301.829
53400 301.417
53500 300.135
53600 301.199
53700 296.637
53800 298.403
53900 302.085
54000 303.619
54100 306.333
54200 297.85
54300 297.539
54400 297.204
54500 302.923
54600 305.937
54700 301.058
54800 293.477
54900 293.447
55000 292.458
55100 296.013
55200 298.945
55300 299.338
55400 306.449
55500 303.084
55600 297.756
55700 300.43
55800 301.353
55900 297.028
56000 299.83
56100 305.958
56200 304.691
56300 301.174
56400 299.248
56500 298.657
56600 298.685
56700 307.869
56800 299.624
56900 297.528
57000 299.801
57100 298.042
57200 291.711
57300 296.535
57400 301.71
57500 300.765
57600 302.887
57700 301.689
57800 308.59
57900 304.173
58000 301.449
58100 299.351
58200 298.35
58300 304.982
58400 307.654
58500 297.232
58600 296.164
58700 298.253
58800 301.882
58900 296.977
59000 293.023
59100 295.96
59200 300.279
59300 301.752
59400 306.216
59500 299.042
59600 297.647
59700 299.254
59800 299.131
59900 296.815
60000 301.019
