#  Timestep    No_Moles    No_Specs   Si192O384
#  Timestep    No_Moles    No_Specs   Si192O384
      21620           1           1           1
#  Timestep    No_Moles    No_Specs   Si192O384
      21625           1           1           1
#  Timestep    No_Moles    No_Specs   Si192O384
      21630           1           1           1
#  Timestep    No_Moles    No_Specs   Si192O384
      21635           1           1           1
#  Timestep    No_Moles    No_Specs   Si192O384
      21640           1           1           1
#  Timestep    No_Moles    No_Specs   Si192O384
      21645           1           1           1
#  Timestep    No_Moles    No_Specs   Si192O384
      21650           1           1           1
#  Timestep    No_Moles    No_Specs   Si192O384
      21655           1           1           1
#  Timestep    No_Moles    No_Specs   Si192O384
      21660           1           1           1
#  Timestep    No_Moles    No_Specs   Si192O384
      21665           1           1           1
#  Timestep    No_Moles    No_Specs   Si192O384
      21670           1           1           1
#  Timestep    No_Moles    No_Specs   Si192O384
      21675           1           1           1
#  Timestep    No_Moles    No_Specs   Si192O384
      21680           1           1           1
#  Timestep    No_Moles    No_Specs   Si192O384
      21685           1           1           1
#  Timestep    No_Moles    No_Specs   Si192O384
      21690           1           1           1
#  Timestep    No_Moles    No_Specs   Si192O384
      21695           1           1           1
#  Timestep    No_Moles    No_Specs   Si192O384
      21700           1           1           1
#  Timestep    No_Moles    No_Specs   Si192O384
      21705           1           1           1
#  Timestep    No_Moles    No_Specs   Si192O384
      21710           1           1           1
#  Timestep    No_Moles    No_Specs   Si192O384
      21715           1           1           1
#  Timestep    No_Moles    No_Specs   Si192O384
      21720           1           1           1
#  Timestep    No_Moles    No_Specs   Si192O384
      21725           1           1           1
#  Timestep    No_Moles    No_Specs   Si192O384
      21730           1           1           1
#  Timestep    No_Moles    No_Specs   Si192O384
      21735           1           1           1
#  Timestep    No_Moles    No_Specs   Si192O384
      21740           1           1           1
#  Timestep    No_Moles    No_Specs   Si192O384
      21745           1           1           1
#  Timestep    No_Moles    No_Specs   Si192O384
      21750           1           1           1
#  Timestep    No_Moles    No_Specs   Si192O384
      21755           1           1           1
#  Timestep    No_Moles    No_Specs   Si192O384
      21760           1           1           1
#  Timestep    No_Moles    No_Specs   Si192O384
      21765           1           1           1
#  Timestep    No_Moles    No_Specs   Si192O384
      21770           1           1           1
#  Timestep    No_Moles    No_Specs   Si192O384
      21775           1           1           1
#  Timestep    No_Moles    No_Specs   Si192O384
      21780           1           1           1
#  Timestep    No_Moles    No_Specs   Si192O384
      21785           1           1           1
#  Timestep    No_Moles    No_Specs   Si192O384
      21790           1           1           1
#  Timestep    No_Moles    No_Specs   Si192O384
      21795           1           1           1
#  Timestep    No_Moles    No_Specs   Si192O384
      21800           1           1           1
#  Timestep    No_Moles    No_Specs   Si192O384
      21805           1           1           1
#  Timestep    No_Moles    No_Specs   Si192O384
      21810           1           1           1
#  Timestep    No_Moles    No_Specs   Si192O384
      21815           1           1           1
#  Timestep    No_Moles    No_Specs   Si192O384
      21820           1           1           1
#  Timestep    No_Moles    No_Specs   Si192O384
      21825           1           1           1
#  Timestep    No_Moles    No_Specs   Si192O384
      21830           1           1           1
#  Timestep    No_Moles    No_Specs   Si192O384
      21835           1           1           1
#  Timestep    No_Moles    No_Specs   Si192O384
      21840           1           1           1
#  Timestep    No_Moles    No_Specs   Si192O384
      21845           1           1           1
#  Timestep    No_Moles    No_Specs   Si192O384
      21850           1           1           1
#  Timestep    No_Moles    No_Specs   Si192O384
      21855           1           1           1
#  Timestep    No_Moles    No_Specs   Si192O384
      21860           1           1           1
#  Timestep    No_Moles    No_Specs   Si192O384
      21865           1           1           1
#  Timestep    No_Moles    No_Specs   Si192O384
      21870           1           1           1
#  Timestep    No_Moles    No_Specs   Si192O384
      21875           1           1           1
#  Timestep    No_Moles    No_Specs   Si192O384
      21880           1           1           1
#  Timestep    No_Moles    No_Specs   Si192O384
      21885           1           1           1
#  Timestep    No_Moles    No_Specs   Si192O384
      21890           1           1           1
#  Timestep    No_Moles    No_Specs   Si192O384
      21895           1           1           1
#  Timestep    No_Moles    No_Specs   Si192O384
      21900           1           1           1
#  Timestep    No_Moles    No_Specs   Si192O384
      21905           1           1           1
#  Timestep    No_Moles    No_Specs   Si192O384
      21910           1           1           1
#  Timestep    No_Moles    No_Specs   Si192O384
      21915           1           1           1
#  Timestep    No_Moles    No_Specs   Si192O384
      21920           1           1           1
#  Timestep    No_Moles    No_Specs   Si192O384
      21925           1           1           1
#  Timestep    No_Moles    No_Specs   Si192O384
      21930           1           1           1
#  Timestep    No_Moles    No_Specs   Si192O384
      21935           1           1           1
#  Timestep    No_Moles    No_Specs   Si192O384
      21940           1           1           1
#  Timestep    No_Moles    No_Specs   Si192O384
      21945           1           1           1
#  Timestep    No_Moles    No_Specs   Si192O384
      21950           1           1           1
#  Timestep    No_Moles    No_Specs   Si192O384
      21955           1           1           1
#  Timestep    No_Moles    No_Specs   Si192O384
      21960           1           1           1
#  Timestep    No_Moles    No_Specs   Si192O384
      21965           1           1           1
#  Timestep    No_Moles    No_Specs   Si192O384
      21970           1           1           1
#  Timestep    No_Moles    No_Specs   Si192O384
      21975           1           1           1
#  Timestep    No_Moles    No_Specs   Si192O384
      21980           1           1           1
#  Timestep    No_Moles    No_Specs   Si192O384
      21985           1           1           1
#  Timestep    No_Moles    No_Specs   Si192O384
      21990           1           1           1
#  Timestep    No_Moles    No_Specs   Si192O384
      21995           1           1           1
#  Timestep    No_Moles    No_Specs   Si192O384
      22000           1           1           1
#  Timestep    No_Moles    No_Specs   Si192O384
      22005           1           1           1
#  Timestep    No_Moles    No_Specs   Si192O384
      22010           1           1           1
#  Timestep    No_Moles    No_Specs   Si192O384
      22015           1           1           1
#  Timestep    No_Moles    No_Specs   Si192O384
      22020           1           1           1
#  Timestep    No_Moles    No_Specs   Si192O384
      22025           1           1           1
#  Timestep    No_Moles    No_Specs   Si192O384
      22030           1           1           1
#  Timestep    No_Moles    No_Specs   Si192O384
      22035           1           1           1
#  Timestep    No_Moles    No_Specs   Si192O384
      22040           1           1           1
#  Timestep    No_Moles    No_Specs   Si192O384
      22045           1           1           1
#  Timestep    No_Moles    No_Specs   Si192O384
      22050           1           1           1
#  Timestep    No_Moles    No_Specs   Si192O384
      22055           1           1           1
#  Timestep    No_Moles    No_Specs   Si192O384
      22060           1           1           1
#  Timestep    No_Moles    No_Specs   Si192O384
      22065           1           1           1
#  Timestep    No_Moles    No_Specs   Si192O384
      22070           1           1           1
#  Timestep    No_Moles    No_Specs   Si192O384
      22075           1           1           1
#  Timestep    No_Moles    No_Specs   Si192O384
      22080           1           1           1
#  Timestep    No_Moles    No_Specs   Si192O384
      22085           1           1           1
#  Timestep    No_Moles    No_Specs   Si192O384
      22090           1           1           1
#  Timestep    No_Moles    No_Specs   Si192O384
      22095           1           1           1
#  Timestep    No_Moles    No_Specs   Si192O384
      22100           1           1           1
#  Timestep    No_Moles    No_Specs   Si192O384
      22105           1           1           1
#  Timestep    No_Moles    No_Specs   Si192O384
      22110           1           1           1
#  Timestep    No_Moles    No_Specs   Si192O384
      22115           1           1           1
#  Timestep    No_Moles    No_Specs   Si192O384
      22120           1           1           1
#  Timestep    No_Moles    No_Specs   Si192O384
      22125           1           1           1
#  Timestep    No_Moles    No_Specs   Si192O384
      22130           1           1           1
#  Timestep    No_Moles    No_Specs   Si192O384
      22135           1           1           1
#  Timestep    No_Moles    No_Specs   Si192O384
      22140           1           1           1
#  Timestep    No_Moles    No_Specs   Si192O384
      22145           1           1           1
#  Timestep    No_Moles    No_Specs   Si192O384
      22150           1           1           1
#  Timestep    No_Moles    No_Specs   Si192O384
      22155           1           1           1
#  Timestep    No_Moles    No_Specs   Si192O384
      22160           1           1           1
#  Timestep    No_Moles    No_Specs   Si192O384
      22165           1           1           1
#  Timestep    No_Moles    No_Specs   Si192O384
      22170           1           1           1
#  Timestep    No_Moles    No_Specs   Si192O384
      22175           1           1           1
#  Timestep    No_Moles    No_Specs   Si192O384
      22180           1           1           1
#  Timestep    No_Moles    No_Specs   Si192O384
      22185           1           1           1
#  Timestep    No_Moles    No_Specs   Si192O384
      22190           1           1           1
#  Timestep    No_Moles    No_Specs   Si192O384
      22195           1           1           1
#  Timestep    No_Moles    No_Specs   Si192O384
      22200           1           1           1
#  Timestep    No_Moles    No_Specs   Si192O384
      22205           1           1           1
#  Timestep    No_Moles    No_Specs   Si192O384
      22210           1           1           1
#  Timestep    No_Moles    No_Specs   Si192O384
      22215           1           1           1
#  Timestep    No_Moles    No_Specs   Si192O384
      22220           1           1           1
#  Timestep    No_Moles    No_Specs   Si192O384
      22225           1           1           1
#  Timestep    No_Moles    No_Specs   Si192O384
      22230           1           1           1
#  Timestep    No_Moles    No_Specs   Si192O384
      22235           1           1           1
#  Timestep    No_Moles    No_Specs   Si192O384
      22240           1           1           1
#  Timestep    No_Moles    No_Specs   Si192O384
      22245           1           1           1
#  Timestep    No_Moles    No_Specs   Si192O384
      22250           1           1           1
#  Timestep    No_Moles    No_Specs   Si192O384
      22255           1           1           1
#  Timestep    No_Moles    No_Specs   Si192O384
      22260           1           1           1
#  Timestep    No_Moles    No_Specs   Si192O384
      22265           1           1           1
#  Timestep    No_Moles    No_Specs   Si192O384
      22270           1           1           1
#  Timestep    No_Moles    No_Specs   Si192O384
      22275           1           1           1
#  Timestep    No_Moles    No_Specs   Si192O384
      22280           1           1           1
#  Timestep    No_Moles    No_Specs   Si192O384
      22285           1           1           1
#  Timestep    No_Moles    No_Specs   Si192O384
      22290           1           1           1
#  Timestep    No_Moles    No_Specs   Si192O384
      22295           1           1           1
#  Timestep    No_Moles    No_Specs   Si192O384
      22300           1           1           1
#  Timestep    No_Moles    No_Specs   Si192O384
      22305           1           1           1
#  Timestep    No_Moles    No_Specs   Si192O384
      22310           1           1           1
#  Timestep    No_Moles    No_Specs   Si192O384
      22315           1           1           1
#  Timestep    No_Moles    No_Specs   Si192O384
      22320           1           1           1
#  Timestep    No_Moles    No_Specs   Si192O384
      22325           1           1           1
#  Timestep    No_Moles    No_Specs   Si192O384
      22330           1           1           1
#  Timestep    No_Moles    No_Specs   Si192O384
      22335           1           1           1
#  Timestep    No_Moles    No_Specs   Si192O384
      22340           1           1           1
#  Timestep    No_Moles    No_Specs   Si192O384
      22345           1           1           1
#  Timestep    No_Moles    No_Specs   Si192O384
      22350           1           1           1
#  Timestep    No_Moles    No_Specs   Si192O384
      22355           1           1           1
#  Timestep    No_Moles    No_Specs   Si192O384
      22360           1           1           1
#  Timestep    No_Moles    No_Specs   Si192O384
      22365           1           1           1
#  Timestep    No_Moles    No_Specs   Si192O384
      22370           1           1           1
#  Timestep    No_Moles    No_Specs   Si192O384
      22375           1           1           1
#  Timestep    No_Moles    No_Specs   Si192O384
      22380           1           1           1
#  Timestep    No_Moles    No_Specs   Si192O384
      22385           1           1           1
#  Timestep    No_Moles    No_Specs   Si192O384
      22390           1           1           1
#  Timestep    No_Moles    No_Specs   Si192O384
      22395           1           1           1
#  Timestep    No_Moles    No_Specs   Si192O384
      22400           1           1           1
#  Timestep    No_Moles    No_Specs   Si192O384
      22405           1           1           1
#  Timestep    No_Moles    No_Specs   Si192O384
      22410           1           1           1
#  Timestep    No_Moles    No_Specs   Si192O384
      22415           1           1           1
#  Timestep    No_Moles    No_Specs   Si192O384
      22420           1           1           1
#  Timestep    No_Moles    No_Specs   Si192O384
      22425           1           1           1
#  Timestep    No_Moles    No_Specs   Si192O384
      22430           1           1           1
#  Timestep    No_Moles    No_Specs   Si192O384
      22435           1           1           1
#  Timestep    No_Moles    No_Specs   Si192O384
      22440           1           1           1
#  Timestep    No_Moles    No_Specs   Si192O384
      22445           1           1           1
#  Timestep    No_Moles    No_Specs   Si192O384
      22450           1           1           1
#  Timestep    No_Moles    No_Specs   Si192O384
      22455           1           1           1
#  Timestep    No_Moles    No_Specs   Si192O384
      22460           1           1           1
#  Timestep    No_Moles    No_Specs   Si192O384
      22465           1           1           1
#  Timestep    No_Moles    No_Specs   Si192O384
      22470           1           1           1
#  Timestep    No_Moles    No_Specs   Si192O384
      22475           1           1           1
#  Timestep    No_Moles    No_Specs   Si192O384
      22480           1           1           1
#  Timestep    No_Moles    No_Specs   Si192O384
      22485           1           1           1
#  Timestep    No_Moles    No_Specs   Si192O384
      22490           1           1           1
#  Timestep    No_Moles    No_Specs   Si192O384
      22495           1           1           1
#  Timestep    No_Moles    No_Specs   Si192O384
      22500           1           1           1
#  Timestep    No_Moles    No_Specs   Si192O384
      22505           1           1           1
#  Timestep    No_Moles    No_Specs   Si192O384
      22510           1           1           1
#  Timestep    No_Moles    No_Specs   Si192O384
      22515           1           1           1
#  Timestep    No_Moles    No_Specs   Si192O384
      22520           1           1           1
#  Timestep    No_Moles    No_Specs   Si192O384
      22525           1           1           1
#  Timestep    No_Moles    No_Specs   Si192O384
      22530           1           1           1
#  Timestep    No_Moles    No_Specs   Si192O384
      22535           1           1           1
#  Timestep    No_Moles    No_Specs   Si192O384
      22540           1           1           1
#  Timestep    No_Moles    No_Specs   Si192O384
      22545           1           1           1
#  Timestep    No_Moles    No_Specs   Si192O384
      22550           1           1           1
#  Timestep    No_Moles    No_Specs   Si192O384
      22555           1           1           1
#  Timestep    No_Moles    No_Specs   Si192O384
      22560           1           1           1
#  Timestep    No_Moles    No_Specs   Si192O384
      22565           1           1           1
#  Timestep    No_Moles    No_Specs   Si192O384
      22570           1           1           1
#  Timestep    No_Moles    No_Specs   Si192O384
      22575           1           1           1
#  Timestep    No_Moles    No_Specs   Si192O384
      22580           1           1           1
#  Timestep    No_Moles    No_Specs   Si192O384
      22585           1           1           1
#  Timestep    No_Moles    No_Specs   Si192O384
      22590           1           1           1
#  Timestep    No_Moles    No_Specs   Si192O384
      22595           1           1           1
#  Timestep    No_Moles    No_Specs   Si192O384
      22600           1           1           1
#  Timestep    No_Moles    No_Specs   Si192O384
      22605           1           1           1
#  Timestep    No_Moles    No_Specs   Si192O384
      22610           1           1           1
#  Timestep    No_Moles    No_Specs   Si192O384
      22615           1           1           1
#  Timestep    No_Moles    No_Specs   Si192O384
      22620           1           1           1
#  Timestep    No_Moles    No_Specs   Si192O384
      22625           1           1           1
#  Timestep    No_Moles    No_Specs   Si192O384
      22630           1           1           1
#  Timestep    No_Moles    No_Specs   Si192O384
      22635           1           1           1
#  Timestep    No_Moles    No_Specs   Si192O384
      22640           1           1           1
#  Timestep    No_Moles    No_Specs   Si192O384
      22645           1           1           1
#  Timestep    No_Moles    No_Specs   Si192O384
      22650           1           1           1
#  Timestep    No_Moles    No_Specs   Si192O384
      22655           1           1           1
#  Timestep    No_Moles    No_Specs   Si192O384
      22660           1           1           1
#  Timestep    No_Moles    No_Specs   Si192O384
      22665           1           1           1
#  Timestep    No_Moles    No_Specs   Si192O384
      22670           1           1           1
#  Timestep    No_Moles    No_Specs   Si192O384
      22675           1           1           1
#  Timestep    No_Moles    No_Specs   Si192O384
      22680           1           1           1
#  Timestep    No_Moles    No_Specs   Si192O384
      22685           1           1           1
#  Timestep    No_Moles    No_Specs   Si192O384
      22690           1           1           1
#  Timestep    No_Moles    No_Specs   Si192O384
      22695           1           1           1
#  Timestep    No_Moles    No_Specs   Si192O384
      22700           1           1           1
#  Timestep    No_Moles    No_Specs   Si192O384
      22705           1           1           1
#  Timestep    No_Moles    No_Specs   Si192O384
      22710           1           1           1
#  Timestep    No_Moles    No_Specs   Si192O384
      22715           1           1           1
#  Timestep    No_Moles    No_Specs   Si192O384
      22720           1           1           1
#  Timestep    No_Moles    No_Specs   Si192O384
      22725           1           1           1
#  Timestep    No_Moles    No_Specs   Si192O384
      22730           1           1           1
#  Timestep    No_Moles    No_Specs   Si192O384
      22735           1           1           1
#  Timestep    No_Moles    No_Specs   Si192O384
      22740           1           1           1
#  Timestep    No_Moles    No_Specs   Si192O384
      22745           1           1           1
#  Timestep    No_Moles    No_Specs   Si192O384
      22750           1           1           1
#  Timestep    No_Moles    No_Specs   Si192O384
      22755           1           1           1
#  Timestep    No_Moles    No_Specs   Si192O384
      22760           1           1           1
#  Timestep    No_Moles    No_Specs   Si192O384
      22765           1           1           1
#  Timestep    No_Moles    No_Specs   Si192O384
      22770           1           1           1
#  Timestep    No_Moles    No_Specs   Si192O384
      22775           1           1           1
#  Timestep    No_Moles    No_Specs   Si192O384
      22780           1           1           1
#  Timestep    No_Moles    No_Specs   Si192O384
      22785           1           1           1
#  Timestep    No_Moles    No_Specs   Si192O384
      22790           1           1           1
#  Timestep    No_Moles    No_Specs   Si192O384
      22795           1           1           1
#  Timestep    No_Moles    No_Specs   Si192O384
      22800           1           1           1
#  Timestep    No_Moles    No_Specs   Si192O384
      22805           1           1           1
#  Timestep    No_Moles    No_Specs   Si192O384
      22810           1           1           1
#  Timestep    No_Moles    No_Specs   Si192O384
      22815           1           1           1
#  Timestep    No_Moles    No_Specs   Si192O384
      22820           1           1           1
#  Timestep    No_Moles    No_Specs   Si192O384
      22825           1           1           1
#  Timestep    No_Moles    No_Specs   Si192O384
      22830           1           1           1
#  Timestep    No_Moles    No_Specs   Si192O384
      22835           1           1           1
#  Timestep    No_Moles    No_Specs   Si192O384
      22840           1           1           1
#  Timestep    No_Moles    No_Specs   Si192O384
      22845           1           1           1
#  Timestep    No_Moles    No_Specs   Si192O384
      22850           1           1           1
#  Timestep    No_Moles    No_Specs   Si192O384
      22855           1           1           1
#  Timestep    No_Moles    No_Specs   Si192O384
      22860           1           1           1
#  Timestep    No_Moles    No_Specs   Si192O384
      22865           1           1           1
#  Timestep    No_Moles    No_Specs   Si192O384
      22870           1           1           1
#  Timestep    No_Moles    No_Specs   Si192O384
      22875           1           1           1
#  Timestep    No_Moles    No_Specs   Si192O384
      22880           1           1           1
#  Timestep    No_Moles    No_Specs   Si192O384
      22885           1           1           1
#  Timestep    No_Moles    No_Specs   Si192O384
      22890           1           1           1
#  Timestep    No_Moles    No_Specs   Si192O384
      22895           1           1           1
#  Timestep    No_Moles    No_Specs   Si192O384
      22900           1           1           1
#  Timestep    No_Moles    No_Specs   Si192O384
      22905           1           1           1
#  Timestep    No_Moles    No_Specs   Si192O384
      22910           1           1           1
#  Timestep    No_Moles    No_Specs   Si192O384
      22915           1           1           1
#  Timestep    No_Moles    No_Specs   Si192O384
      22920           1           1           1
#  Timestep    No_Moles    No_Specs   Si192O384
      22925           1           1           1
#  Timestep    No_Moles    No_Specs   Si192O384
      22930           1           1           1
#  Timestep    No_Moles    No_Specs   Si192O384
      22935           1           1           1
#  Timestep    No_Moles    No_Specs   Si192O384
      22940           1           1           1
#  Timestep    No_Moles    No_Specs   Si192O384
      22945           1           1           1
#  Timestep    No_Moles    No_Specs   Si192O384
      22950           1           1           1
#  Timestep    No_Moles    No_Specs   Si192O384
      22955           1           1           1
#  Timestep    No_Moles    No_Specs   Si192O384
      22960           1           1           1
#  Timestep    No_Moles    No_Specs   Si192O384
      22965           1           1           1
#  Timestep    No_Moles    No_Specs   Si192O384
      22970           1           1           1
#  Timestep    No_Moles    No_Specs   Si192O384
      22975           1           1           1
#  Timestep    No_Moles    No_Specs   Si192O384
      22980           1           1           1
#  Timestep    No_Moles    No_Specs   Si192O384
      22985           1           1           1
#  Timestep    No_Moles    No_Specs   Si192O384
      22990           1           1           1
#  Timestep    No_Moles    No_Specs   Si192O384
      22995           1           1           1
#  Timestep    No_Moles    No_Specs   Si192O384
      23000           1           1           1
#  Timestep    No_Moles    No_Specs   Si192O384
      23005           1           1           1
#  Timestep    No_Moles    No_Specs   Si192O384
      23010           1           1           1
#  Timestep    No_Moles    No_Specs   Si192O384
      23015           1           1           1
#  Timestep    No_Moles    No_Specs   Si192O384
      23020           1           1           1
#  Timestep    No_Moles    No_Specs   Si192O384
      23025           1           1           1
#  Timestep    No_Moles    No_Specs   Si192O384
      23030           1           1           1
#  Timestep    No_Moles    No_Specs   Si192O384
      23035           1           1           1
#  Timestep    No_Moles    No_Specs   Si192O384
      23040           1           1           1
#  Timestep    No_Moles    No_Specs   Si192O384
      23045           1           1           1
#  Timestep    No_Moles    No_Specs   Si192O384
      23050           1           1           1
#  Timestep    No_Moles    No_Specs   Si192O384
      23055           1           1           1
#  Timestep    No_Moles    No_Specs   Si192O384
      23060           1           1           1
#  Timestep    No_Moles    No_Specs   Si192O384
      23065           1           1           1
#  Timestep    No_Moles    No_Specs   Si192O384
      23070           1           1           1
#  Timestep    No_Moles    No_Specs   Si192O384
      23075           1           1           1
#  Timestep    No_Moles    No_Specs   Si192O384
      23080           1           1           1
#  Timestep    No_Moles    No_Specs   Si192O384
      23085           1           1           1
#  Timestep    No_Moles    No_Specs   Si192O384
      23090           1           1           1
#  Timestep    No_Moles    No_Specs   Si192O384
      23095           1           1           1
#  Timestep    No_Moles    No_Specs   Si192O384
      23100           1           1           1
#  Timestep    No_Moles    No_Specs   Si192O384
      23105           1           1           1
#  Timestep    No_Moles    No_Specs   Si192O384
      23110           1           1           1
#  Timestep    No_Moles    No_Specs   Si192O384
      23115           1           1           1
#  Timestep    No_Moles    No_Specs   Si192O384
      23120           1           1           1
#  Timestep    No_Moles    No_Specs   Si192O384
      23125           1           1           1
#  Timestep    No_Moles    No_Specs   Si192O384
      23130           1           1           1
#  Timestep    No_Moles    No_Specs   Si192O384
      23135           1           1           1
#  Timestep    No_Moles    No_Specs   Si192O384
      23140           1           1           1
#  Timestep    No_Moles    No_Specs   Si192O384
      23145           1           1           1
#  Timestep    No_Moles    No_Specs   Si192O384
      23150           1           1           1
#  Timestep    No_Moles    No_Specs   Si192O384
      23155           1           1           1
#  Timestep    No_Moles    No_Specs   Si192O384
      23160           1           1           1
#  Timestep    No_Moles    No_Specs   Si192O384
      23165           1           1           1
#  Timestep    No_Moles    No_Specs   Si192O384
      23170           1           1           1
#  Timestep    No_Moles    No_Specs   Si192O384
      23175           1           1           1
#  Timestep    No_Moles    No_Specs   Si192O384
      23180           1           1           1
#  Timestep    No_Moles    No_Specs   Si192O384
      23185           1           1           1
#  Timestep    No_Moles    No_Specs   Si192O384
      23190           1           1           1
#  Timestep    No_Moles    No_Specs   Si192O384
      23195           1           1           1
#  Timestep    No_Moles    No_Specs   Si192O384
      23200           1           1           1
#  Timestep    No_Moles    No_Specs   Si192O384
      23205           1           1           1
#  Timestep    No_Moles    No_Specs   Si192O384
      23210           1           1           1
#  Timestep    No_Moles    No_Specs   Si192O384
      23215           1           1           1
#  Timestep    No_Moles    No_Specs   Si192O384
      23220           1           1           1
#  Timestep    No_Moles    No_Specs   Si192O384
      23225           1           1           1
#  Timestep    No_Moles    No_Specs   Si192O384
      23230           1           1           1
#  Timestep    No_Moles    No_Specs   Si192O384
      23235           1           1           1
#  Timestep    No_Moles    No_Specs   Si192O384
      23240           1           1           1
#  Timestep    No_Moles    No_Specs   Si192O384
      23245           1           1           1
#  Timestep    No_Moles    No_Specs   Si192O384
      23250           1           1           1
#  Timestep    No_Moles    No_Specs   Si192O384
      23255           1           1           1
#  Timestep    No_Moles    No_Specs   Si192O384
      23260           1           1           1
#  Timestep    No_Moles    No_Specs   Si192O384
      23265           1           1           1
#  Timestep    No_Moles    No_Specs   Si192O384
      23270           1           1           1
#  Timestep    No_Moles    No_Specs   Si192O384
      23275           1           1           1
#  Timestep    No_Moles    No_Specs   Si192O384
      23280           1           1           1
#  Timestep    No_Moles    No_Specs   Si192O384
      23285           1           1           1
#  Timestep    No_Moles    No_Specs   Si192O384
      23290           1           1           1
#  Timestep    No_Moles    No_Specs   Si192O384
      23295           1           1           1
#  Timestep    No_Moles    No_Specs   Si192O384
      23300           1           1           1
#  Timestep    No_Moles    No_Specs   Si192O384
      23305           1           1           1
#  Timestep    No_Moles    No_Specs   Si192O384
      23310           1           1           1
#  Timestep    No_Moles    No_Specs   Si192O384
      23315           1           1           1
#  Timestep    No_Moles    No_Specs   Si192O384
      23320           1           1           1
#  Timestep    No_Moles    No_Specs   Si192O384
      23325           1           1           1
#  Timestep    No_Moles    No_Specs   Si192O384
      23330           1           1           1
#  Timestep    No_Moles    No_Specs   Si192O384
      23335           1           1           1
#  Timestep    No_Moles    No_Specs   Si192O384
      23340           1           1           1
#  Timestep    No_Moles    No_Specs   Si192O384
      23345           1           1           1
#  Timestep    No_Moles    No_Specs   Si192O384
      23350           1           1           1
#  Timestep    No_Moles    No_Specs   Si192O384
      23355           1           1           1
#  Timestep    No_Moles    No_Specs   Si192O384
      23360           1           1           1
#  Timestep    No_Moles    No_Specs   Si192O384
      23365           1           1           1
#  Timestep    No_Moles    No_Specs   Si192O384
      23370           1           1           1
#  Timestep    No_Moles    No_Specs   Si192O384
      23375           1           1           1
#  Timestep    No_Moles    No_Specs   Si192O384
      23380           1           1           1
#  Timestep    No_Moles    No_Specs   Si192O384
      23385           1           1           1
#  Timestep    No_Moles    No_Specs   Si192O384
      23390           1           1           1
#  Timestep    No_Moles    No_Specs   Si192O384
      23395           1           1           1
#  Timestep    No_Moles    No_Specs   Si192O384
      23400           1           1           1
#  Timestep    No_Moles    No_Specs   Si192O384
      23405           1           1           1
#  Timestep    No_Moles    No_Specs   Si192O384
      23410           1           1           1
#  Timestep    No_Moles    No_Specs   Si192O384
      23415           1           1           1
#  Timestep    No_Moles    No_Specs   Si192O384
      23420           1           1           1
#  Timestep    No_Moles    No_Specs   Si192O384
      23425           1           1           1
#  Timestep    No_Moles    No_Specs   Si192O384
      23430           1           1           1
#  Timestep    No_Moles    No_Specs   Si192O384
      23435           1           1           1
#  Timestep    No_Moles    No_Specs   Si192O384
      23440           1           1           1
#  Timestep    No_Moles    No_Specs   Si192O384
      23445           1           1           1
#  Timestep    No_Moles    No_Specs   Si192O384
      23450           1           1           1
#  Timestep    No_Moles    No_Specs   Si192O384
      23455           1           1           1
#  Timestep    No_Moles    No_Specs   Si192O384
      23460           1           1           1
#  Timestep    No_Moles    No_Specs   Si192O384
      23465           1           1           1
#  Timestep    No_Moles    No_Specs   Si192O384
      23470           1           1           1
#  Timestep    No_Moles    No_Specs   Si192O384
      23475           1           1           1
#  Timestep    No_Moles    No_Specs   Si192O384
      23480           1           1           1
#  Timestep    No_Moles    No_Specs   Si192O384
      23485           1           1           1
#  Timestep    No_Moles    No_Specs   Si192O384
      23490           1           1           1
#  Timestep    No_Moles    No_Specs   Si192O384
      23495           1           1           1
#  Timestep    No_Moles    No_Specs   Si192O384
      23500           1           1           1
#  Timestep    No_Moles    No_Specs   Si192O384
      23505           1           1           1
#  Timestep    No_Moles    No_Specs   Si192O384
      23510           1           1           1
#  Timestep    No_Moles    No_Specs   Si192O384
      23515           1           1           1
#  Timestep    No_Moles    No_Specs   Si192O384
      23520           1           1           1
#  Timestep    No_Moles    No_Specs   Si192O384
      23525           1           1           1
#  Timestep    No_Moles    No_Specs   Si192O384
      23530           1           1           1
#  Timestep    No_Moles    No_Specs   Si192O384
      23535           1           1           1
#  Timestep    No_Moles    No_Specs   Si192O384
      23540           1           1           1
#  Timestep    No_Moles    No_Specs   Si192O384
      23545           1           1           1
#  Timestep    No_Moles    No_Specs   Si192O384
      23550           1           1           1
#  Timestep    No_Moles    No_Specs   Si192O384
      23555           1           1           1
#  Timestep    No_Moles    No_Specs   Si192O384
      23560           1           1           1
#  Timestep    No_Moles    No_Specs   Si192O384
      23565           1           1           1
#  Timestep    No_Moles    No_Specs   Si192O384
      23570           1           1           1
#  Timestep    No_Moles    No_Specs   Si192O384
      23575           1           1           1
#  Timestep    No_Moles    No_Specs   Si192O384
      23580           1           1           1
#  Timestep    No_Moles    No_Specs   Si192O384
      23585           1           1           1
#  Timestep    No_Moles    No_Specs   Si192O384
      23590           1           1           1
#  Timestep    No_Moles    No_Specs   Si192O384
      23595           1           1           1
#  Timestep    No_Moles    No_Specs   Si192O384
      23600           1           1           1
#  Timestep    No_Moles    No_Specs   Si192O384
      23605           1           1           1
#  Timestep    No_Moles    No_Specs   Si192O384
      23610           1           1           1
