# Time-averaged data for fix at2
# TimeStep f_mysf1[1] f_mysf2[1]
40900 -0.348143 -0.683291
41000 -0.205096 -0.701871
41100 1.09201 0.176966
41200 0.125873 -0.446745
41300 -0.183731 0.161647
41400 2.27729 -0.18763
41500 1.20244 -0.449458
41600 -2.00173 -0.172674
41700 -1.17574 -1.1789
41800 1.51974 -0.287344
41900 -0.134804 -1.27455
42000 -1.7742 0.00818795
42100 0.379461 1.56097
42200 0.39217 0.546518
42300 -0.265891 -0.78222
42400 0.474713 1.44589
42500 1.4513 0.643759
42600 -1.27746 -0.723012
42700 -0.125479 -1.26793
42800 -0.894984 -1.86358
42900 0.549146 0.147009
43000 0.976084 0.24742
43100 1.13499 0.232828
43200 0.363677 0.438358
43300 0.94227 -1.31422
43400 0.357317 0.153598
43500 -0.220121 0.986569
43600 0.749373 1.41461
43700 -1.63489 0.201436
43800 -1.95098 -2.19271
43900 -0.175186 -1.09051
44000 1.74815 0.654032
44100 1.48595 2.19058
44200 0.739676 1.82411
44300 -2.07487 -1.8955
44400 0.945949 -0.896698
44500 0.940713 -1.44025
44600 -0.254812 -0.257383
44700 1.46829 0.243491
44800 -0.258436 -1.74121
44900 -1.30586 -0.369202
45000 -1.35938 -0.573535
45100 0.717602 1.22168
45200 1.40348 0.761165
45300 0.798755 1.64475
45400 0.534207 0.0180672
45500 -1.99916 -1.31714
45600 -1.9254 -0.263154
45700 -0.802618 -0.630274
45800 1.23729 0.343809
45900 0.874711 -1.5772
46000 0.966964 -0.226464
46100 -0.244112 0.256517
46200 0.846506 -1.29251
46300 2.93433 1.6336
46400 -0.190157 0.858035
46500 -0.997928 -0.469588
46600 -1.2446 -1.51015
46700 -0.622601 -1.40525
46800 1.10731 0.158966
46900 -0.00205932 1.93639
47000 -0.499983 1.58732
47100 -1.02301 0.290339
47200 -0.403057 -0.210617
47300 2.44953 -0.648113
47400 1.6653 0.222283
47500 -0.775145 -0.734192
47600 0.328497 -0.870601
47700 -0.418395 -1.05851
47800 -0.479882 -0.754392
47900 -0.0936214 -0.742189
48000 1.39311 0.337698
48100 2.14872 0.313897
48200 0.110042 0.654997
48300 -1.8313 1.26366
48400 -1.32912 0.0250595
48500 -0.749783 0.176104
48600 0.187926 0.0100644
48700 -0.348397 -1.00826
48800 0.190386 -0.798156
48900 -0.400161 -1.71766
49000 1.60425 -0.136803
49100 1.28298 1.91908
49200 -0.298175 0.261288
49300 0.404421 -0.72355
49400 0.263442 -1.37775
49500 0.459642 -2.45596
49600 0.376138 0.467976
49700 -1.1859 0.743245
49800 -0.962362 0.34544
49900 0.103109 1.20304
50000 -0.162642 1.63786
50100 0.451694 0.394306
50200 0.2915 -1.3488
50300 1.41039 -0.449123
50400 -0.288403 0.489342
50500 0.110191 -0.302152
50600 -0.773779 -0.818966
50700 0.486224 -0.673273
50800 0.102309 0.477571
50900 2.22403 -1.38052
51000 0.663458 -0.122611
51100 1.5076 0.06764
51200 -0.893302 1.23089
51300 -1.20998 -0.277339
51400 -1.2248 0.417941
51500 0.203405 0.30017
51600 -0.862396 0.395866
51700 0.162813 -2.03863
51800 -0.470548 -0.548278
51900 0.18039 0.735011
52000 1.84271 1.11501
52100 0.614768 -0.280902
52200 -1.13715 -1.39747
52300 0.422446 -0.419565
52400 1.14097 -1.01152
52500 0.679144 -1.94024
52600 -0.915118 -0.346439
52700 0.121683 0.365786
52800 -0.81302 1.37764
52900 -1.13163 1.22259
53000 1.12526 1.17966
53100 0.154257 -0.894867
53200 -0.1021 -0.448051
53300 -0.453622 -0.589458
53400 -0.379848 0.165473
53500 0.583921 -0.189521
53600 0.892191 -0.404073
53700 0.951149 -0.102235
53800 0.80873 0.592809
53900 0.984106 -1.86367
54000 0.730459 -0.864414
54100 0.910579 1.06949
54200 -0.0653705 1.04671
54300 -0.210291 -0.817687
54400 -2.71444 -0.0045889
54500 1.08894 1.11024
54600 -2.33502 0.77263
54700 1.00488 -1.42492
54800 1.01792 0.290982
54900 1.37478 -0.274551
55000 0.252606 -0.398929
55100 -1.35255 1.71712
55200 0.21335 -1.77036
55300 1.12574 -1.35713
55400 0.68281 -1.85917
55500 0.33588 -0.73801
55600 -0.867131 -0.712358
55700 0.180375 0.0645638
55800 -0.0583753 1.49873
55900 -0.885086 0.234161
56000 -0.0574565 0.881595
56100 0.535667 0.748204
56200 0.0631974 -0.0849126
56300 -0.812999 -1.80134
56400 0.136006 0.279851
56500 -1.49762 0.8795
56600 1.73809 -0.143135
56700 1.30568 -1.60632
56800 0.307468 -0.405956
56900 0.677052 0.471862
57000 1.7195 -0.918283
57100 1.34189 0.240863
57200 0.461305 0.0787143
57300 -1.29348 -0.000431133
57400 -1.61189 1.03474
57500 -1.31692 0.0427035
57600 1.78739 -0.600493
57700 -1.25454 0.916988
57800 0.730662 -0.196234
57900 -0.317518 0.79088
58000 -0.216579 0.574918
58100 1.2469 -1.20638
58200 1.35078 -0.296989
58300 -1.17738 -1.59469
58400 0.573056 -0.882912
58500 -0.0451149 -1.44308
58600 0.313405 -1.55929
58700 0.764842 -0.0949295
58800 1.38322 2.13691
58900 -2.13308 0.559415
59000 -0.905962 0.135364
