# Time-averaged data for fix at2
# TimeStep f_mysf1[1] f_mysf2[1]
42100 1.17695 0.484541
42200 -0.609961 1.00577
42300 0.206748 0.181875
42400 -1.24421 0.689479
42500 -0.519722 0.321829
42600 1.00364 -0.11832
42700 1.00424 -0.297677
42800 0.239589 -0.710107
42900 0.159066 0.108185
43000 -1.27081 -1.44268
43100 0.173381 -0.310624
43200 1.64135 -0.298863
43300 0.993388 1.41089
43400 0.187331 -1.21273
43500 -0.76984 -0.222884
43600 -0.0551331 -0.631908
43700 -0.469416 -0.117993
43800 0.463881 1.43689
43900 -0.478531 -0.136155
44000 -1.19436 -0.315013
44100 -0.0677603 -0.637219
44200 1.6821 0.760225
44300 -0.127436 -1.00185
44400 0.113273 1.0317
44500 -0.539606 -1.1337
44600 -0.027786 -0.105377
44700 1.9071 -1.37185
44800 1.1611 0.00164197
44900 -1.72716 0.896746
45000 0.598965 -0.776856
45100 0.3803 -0.242301
45200 -0.0198978 -0.206362
45300 -1.00603 0.507951
45400 0.932772 1.85115
45500 -0.106478 -0.178048
45600 0.032325 0.0233007
45700 -0.712669 -0.624582
45800 -0.233767 -1.39288
45900 0.93339 0.66714
46000 1.74422 -0.169538
46100 0.764458 -0.426338
46200 -1.81227 0.526449
46300 0.499241 -0.217066
46400 0.54315 -1.90734
46500 0.667332 -0.125472
46600 0.746389 1.60115
46700 -0.710039 0.353632
46800 -1.45344 -1.68572
46900 -0.134308 0.192018
47000 0.239145 0.0365344
47100 0.499198 0.216076
47200 -0.676622 1.40179
47300 -0.262211 -0.623415
47400 1.36151 -1.73776
47500 -0.301526 0.0439866
47600 0.0691141 0.183459
47700 -0.159866 -0.245441
47800 0.343466 -0.522148
47900 1.05998 -0.976275
48000 0.992413 -0.970971
48100 -1.16301 -0.488337
48200 0.683088 1.97523
48300 0.289136 1.02728
48400 -1.21522 0.433427
48500 0.864439 -1.10841
48600 0.0297782 -0.247458
48700 -1.7234 0.792766
48800 0.197478 -0.234253
48900 1.87404 -0.607802
49000 1.35027 -1.52944
49100 -1.02479 2.20995
49200 -0.355143 -0.0826873
49300 1.08665 -0.982233
49400 1.05947 -1.22928
49500 1.00328 -0.417777
49600 -1.07622 0.759241
