# Time-averaged data for fix myat1
# TimeStep v_mytemp
23500 292.322
23600 288.274
23700 295.291
23800 303.675
23900 301.496
24000 300.029
24100 292.518
24200 289.608
24300 300.303
24400 301.616
24500 302.727
24600 305.371
24700 282.677
24800 292.257
24900 310.796
25000 308.378
25100 299.009
25200 294.521
25300 298.562
25400 307.691
25500 307.137
25600 298.431
25700 299.36
25800 296.042
25900 311.864
26000 309.628
26100 300.853
26200 296.006
26300 298.631
26400 305.446
26500 303.866
26600 316.784
26700 308.389
26800 297.534
26900 298.343
27000 298.901
27100 300.649
27200 302.445
27300 313.049
27400 298.877
27500 294.43
27600 296.133
27700 301.896
27800 304.489
27900 303.019
28000 298.638
28100 282.873
28200 279.684
28300 296.611
28400 304.165
28500 305.886
28600 295.214
28700 298.009
28800 296.018
28900 303.702
29000 307.142
29100 303.243
29200 308.562
29300 295.935
29400 285.489
29500 300.305
29600 307.193
29700 299.436
29800 294.585
29900 299.88
30000 294.773
30100 305.694
30200 308.402
30300 300.157
30400 292.029
30500 296.438
30600 302.083
30700 297.244
30800 307.095
30900 291.86
31000 293.909
31100 295.415
31200 286.19
31300 299.94
31400 310.342
31500 298.043
31600 294.654
31700 289.239
31800 289.346
31900 298.291
32000 301.147
32100 304.043
32200 298.63
32300 305.563
32400 315.062
32500 303.555
32600 299.633
32700 295.756
32800 293.558
32900 299.547
33000 299.689
33100 301.448
33200 296.515
33300 294.239
33400 298.94
33500 298.539
33600 304.33
33700 307.542
33800 310.913
33900 302.221
34000 291.834
34100 293.198
34200 305.117
34300 309.697
34400 303.243
34500 296.521
34600 297.444
34700 298.55
34800 295.721
34900 300.95
35000 306.553
35100 298.484
35200 298.164
35300 305.078
35400 297.479
35500 296.75
35600 294.032
35700 293.853
35800 304.396
35900 300.105
36000 295.547
36100 299.287
36200 308.445
36300 303.601
36400 301.763
36500 298.956
36600 304.471
36700 299.81
36800 290.886
36900 292.635
37000 297.731
37100 301.283
37200 298.086
37300 299.208
37400 296.636
37500 301.141
37600 306.491
37700 302.28
37800 291.409
37900 296.716
38000 293.96
38100 303.287
38200 304.579
38300 309.69
38400 302.092
38500 299.182
38600 304.557
38700 310.505
38800 306.713
38900 302.42
39000 294.59
39100 300.71
39200 308.478
39300 299.652
39400 300.825
39500 300.063
39600 293.441
39700 285.455
39800 292.736
39900 295.609
40000 303.149
40100 296.897
40200 306.676
40300 321.123
40400 306.433
40500 299.851
40600 302.891
40700 297.872
40800 297.129
40900 306.159
41000 315.051
41100 308.355
41200 295.549
41300 298.137
41400 299.347
41500 314.642
41600 303.093
41700 288.176
41800 297.258
41900 303.992
42000 305.363
42100 301.149
42200 293.147
42300 294.457
42400 307.003
42500 300.745
42600 296.118
42700 302.679
42800 302.593
42900 295.662
43000 295.679
43100 300.456
43200 298.482
43300 304.471
43400 301.992
43500 292.64
43600 289.653
43700 296.386
43800 303.468
43900 301.442
44000 304.456
44100 294.836
44200 293.554
44300 298.505
44400 298.941
44500 309.58
44600 307.662
44700 293.811
44800 294.801
44900 294.919
45000 298.9
45100 311.284
45200 310.488
45300 312.996
45400 304.483
45500 296.451
45600 303.941
45700 303.25
45800 294.192
45900 295.251
46000 298.442
46100 300.075
46200 310.893
46300 304.824
46400 297.825
46500 298.856
46600 299.19
46700 306.043
46800 318.698
46900 308.096
47000 296.928
47100 298.022
47200 300.976
47300 305.556
47400 302.443
47500 287.01
47600 294.86
47700 303.856
47800 299.726
47900 300.495
48000 317.547
48100 303.094
48200 298.115
48300 300.558
48400 296.431
48500 293.583
48600 300.471
48700 310.671
48800 303.929
48900 302.852
49000 298.56
49100 291.685
49200 309.328
49300 311.766
49400 298.808
49500 288.108
49600 296.87
49700 312.297
49800 296.058
49900 290.708
50000 299.114
