# Time-averaged data for fix myat1
# TimeStep v_mytemp
28600 296.556
28700 307.39
28800 290.991
28900 294.64
29000 309.107
29100 304.309
29200 292.692
29300 288.577
29400 298.558
29500 307.054
29600 307.469
29700 298.424
29800 292.97
29900 304.127
30000 297.697
30100 305.087
30200 306.389
30300 296.637
30400 294.346
30500 302.643
30600 304.847
30700 310.417
30800 306.52
30900 297.979
31000 297.366
31100 288.271
31200 301.616
31300 303.13
31400 298.445
31500 296.772
31600 304.426
31700 312.58
31800 305.354
31900 302.518
32000 301.433
32100 294.736
32200 301.222
32300 309.049
32400 308.709
32500 299.814
32600 296.321
32700 299.532
32800 300.45
32900 291.221
33000 292.498
33100 300.043
33200 300.245
33300 304.387
33400 296.997
33500 301.027
33600 312.357
33700 306.998
33800 298.035
33900 295.103
34000 304.877
34100 310.265
34200 301.864
34300 291.64
34400 293.295
34500 308.92
34600 297.035
34700 305.992
34800 289.871
34900 293.257
35000 299.417
35100 307.256
35200 292.599
35300 296.295
35400 296.234
35500 304.473
35600 308.485
35700 297.042
35800 295.369
35900 303.848
36000 292.372
36100 284.81
36200 299.096
36300 302.972
36400 305.363
36500 292.599
36600 286.733
36700 306.519
36800 294.038
36900 298.346
37000 311.275
37100 301.3
37200 294.217
37300 296.954
37400 296.679
37500 306.176
37600 307.653
37700 300.725
37800 295.917
37900 299.12
38000 302.171
38100 308.962
38200 306.283
38300 296.537
38400 293.717
38500 296.951
38600 303.904
38700 301.394
38800 300.41
38900 296.63
39000 307.428
39100 314.634
39200 303.991
39300 296.969
39400 303.37
39500 304.538
39600 293.571
39700 287.453
39800 297.773
39900 306.668
40000 304.27
40100 285.849
40200 296.955
40300 309.55
40400 309.735
40500 297.175
40600 294.267
40700 305.884
40800 302.327
40900 294.843
41000 292.66
41100 297.527
41200 304.675
41300 300.396
41400 302.192
41500 301.556
41600 302.447
41700 290.623
41800 290.732
41900 295.855
42000 299.496
42100 305.451
42200 299.197
42300 287
42400 295.887
42500 303.029
42600 304.295
42700 297.449
42800 302.126
42900 297.706
43000 307.596
43100 297.479
43200 293.648
43300 303.597
43400 298.395
43500 300.464
43600 304.711
43700 300.804
43800 303.575
43900 299.243
44000 288.54
44100 295.632
44200 303.174
44300 296.632
44400 305.477
44500 299.489
44600 295.849
44700 296.053
44800 291.484
44900 302.057
45000 307.525
45100 294.928
45200 297.933
45300 300.025
45400 310.118
45500 305.975
45600 301.458
45700 303.616
45800 297.595
45900 295.822
46000 308.21
46100 308.735
46200 302.655
46300 289.559
46400 296.153
46500 305.178
46600 307.518
46700 294.629
46800 283.798
46900 292.351
47000 294.895
47100 301.835
47200 300.724
47300 306.227
47400 306.588
47500 300.333
47600 293.197
47700 300.518
47800 296.922
47900 311.52
48000 308.297
48100 301.047
48200 302.998
48300 301.835
48400 298.985
48500 298.341
48600 295.861
48700 295.72
48800 303.878
48900 307.29
49000 297.769
49100 302.687
49200 295.033
49300 286.375
49400 285.573
49500 295.105
49600 295.308
49700 301.038
49800 296.554
49900 304.998
50000 309.91
50100 310.379
50200 303.423
50300 298.648
50400 294.642
50500 301.203
50600 309.499
50700 307.644
50800 306.724
50900 306.014
51000 295.676
51100 294.045
51200 303.189
51300 301.06
51400 310.475
51500 310.114
51600 302.437
51700 298.644
51800 297.33
51900 296.191
52000 303.501
52100 304.669
52200 302.943
52300 300.806
52400 289.911
52500 292.539
52600 295.672
52700 293.151
52800 296.124
52900 307.388
53000 301.921
53100 296.998
53200 293.719
53300 297.957
53400 300.77
53500 300.148
53600 303.27
53700 298.978
53800 291.451
53900 299.405
54000 303.874
54100 307.801
54200 307.997
54300 312.685
54400 306.625
54500 297.481
54600 291.077
54700 299.01
54800 304.839
54900 297.663
55000 298.929
55100 310.646
55200 309.354
55300 307.719
55400 301.127
55500 298.127
55600 295.784
55700 299.404
55800 294.1
55900 305.927
56000 310.456
56100 293.697
56200 294.738
56300 295.496
56400 307.061
56500 299.433
56600 297.247
56700 298.435
56800 295.976
56900 292.846
57000 291.609
57100 301.922
57200 310.545
57300 298.962
57400 295.84
57500 299.713
57600 296.502
57700 303.701
57800 310.07
57900 302.164
58000 295.142
58100 295.988
58200 306.145
58300 311.256
58400 310.493
58500 301.67
58600 301.871
58700 293.777
58800 299.742
58900 303.131
59000 305.47
59100 306.183
59200 301.956
59300 298.876
59400 291.466
59500 294.515
59600 302.489
59700 302.668
59800 302.689
59900 306.449
60000 298.994
