# Time-averaged data for fix myat1
# TimeStep v_mytemp
73300 311.48
73400 309.33
73500 304.954
73600 296.77
73700 293.053
73800 299.575
73900 307.88
74000 301.4
74100 301.458
74200 295.524
74300 285.962
74400 292.404
74500 303.685
74600 297.568
74700 301.024
74800 311.321
74900 299.017
75000 295.992
75100 303.24
75200 303.795
75300 297.108
75400 307.544
75500 293.079
75600 297.969
75700 303.862
75800 310.066
75900 299.399
76000 298.515
76100 297.514
76200 292.188
76300 293.921
76400 291.721
76500 300.822
76600 301.129
76700 303.345
76800 295.332
76900 290.99
77000 295.603
77100 308.361
77200 307.525
77300 300.264
77400 299.26
77500 298.013
77600 296.722
77700 309.399
77800 313.529
77900 305.479
78000 304.227
78100 300.681
78200 295.61
78300 296
78400 303.647
78500 318.881
78600 324.415
78700 308.685
78800 296.518
78900 297.361
79000 295.971
79100 303.468
79200 309.985
79300 297.767
79400 292.553
79500 293.597
79600 301.1
79700 304.989
79800 296.597
79900 290.881
80000 291.575
80100 303.905
80200 308.44
80300 307.927
80400 296.707
80500 291.387
80600 303.461
80700 303.297
80800 303.628
80900 296.934
81000 302.859
81100 304.28
81200 301.857
81300 303.944
81400 299.647
81500 299.869
81600 290.184
81700 298.201
81800 307.597
81900 307.304
82000 302.072
82100 295.801
82200 301.984
82300 297.851
82400 297.754
82500 298.764
82600 294.167
82700 299.424
82800 306.324
82900 306.925
83000 297.474
83100 293.325
83200 295.123
83300 297.696
83400 296.184
83500 298.666
83600 303.644
83700 296.573
83800 297.942
83900 309.185
84000 302.206
84100 296.977
84200 298.953
84300 297.923
84400 293.655
84500 295.722
84600 308.948
84700 305.012
84800 299.317
84900 293.669
85000 288.38
85100 300.401
85200 306.36
85300 299.803
85400 296.845
85500 297.099
85600 298.12
85700 302.578
85800 304.529
85900 300.057
86000 295.335
86100 294.234
86200 301.136
86300 304.592
86400 305.16
86500 307.408
86600 292.253
86700 289.227
86800 292.507
86900 302.57
87000 303.652
87100 303.772
87200 301.909
87300 295.964
87400 296.453
87500 302.812
87600 304.184
87700 300.985
87800 297.311
87900 298.835
88000 295.034
88100 289.065
88200 299.621
88300 307.57
88400 302.146
88500 294.01
88600 293.888
88700 298.327
88800 305.962
88900 300.395
89000 303.887
89100 294.261
89200 294.276
89300 293.423
89400 308.001
89500 300.785
89600 304.351
89700 288.013
89800 294.159
89900 301.034
90000 300.827
90100 298.51
90200 294.805
90300 304.252
90400 312.585
90500 298.699
90600 300.519
90700 297.994
90800 300.479
90900 291.845
91000 290.811
91100 300.689
91200 306.055
91300 303.241
91400 297.923
91500 294.375
91600 294.493
91700 296.84
91800 301.22
91900 303.086
92000 300.341
92100 298.885
92200 295.577
92300 290.284
92400 292.116
92500 292.733
92600 301.729
92700 305.828
92800 301.839
92900 295.973
93000 299.217
93100 295.967
93200 307.009
93300 296.54
93400 287.784
93500 291.615
93600 303.194
93700 307.093
93800 293.836
93900 296.935
94000 304.4
94100 305.089
94200 304.522
94300 301.752
94400 295.487
94500 295.347
94600 297.1
94700 304.04
94800 303.089
94900 291.887
95000 293.93
95100 294.278
95200 299.852
95300 303.153
95400 300.98
95500 308.55
95600 297.711
95700 300.732
95800 299.305
95900 299.311
96000 300.954
96100 296.436
96200 290.49
96300 290.458
96400 294.497
96500 299.897
96600 305.886
96700 306.424
96800 298.53
96900 299.562
97000 293.339
97100 302.043
97200 310.155
97300 309.218
97400 297.87
97500 296.827
97600 302.977
97700 304.135
97800 308.941
97900 297.625
98000 299.293
98100 297.401
98200 297.468
98300 305.909
98400 304.393
98500 299.222
98600 286.326
98700 296.634
98800 303.697
98900 297.121
99000 295.384
99100 300.069
99200 301.593
99300 301.402
99400 302.071
99500 296.224
99600 291.782
99700 298.274
99800 296.792
99900 296.108
100000 305.376
100100 300.733
100200 296.576
100300 296.018
100400 303.198
100500 303.628
100600 300.919
100700 291.214
100800 291.204
100900 297.229
101000 301.635
101100 307.455
101200 299.595
101300 292.663
101400 296.213
101500 296.819
101600 300.103
101700 301.229
101800 316.276
101900 309.935
102000 295.499
102100 291.617
102200 298.41
102300 308.999
102400 305.475
102500 293.779
102600 299.974
102700 305.78
102800 299.175
102900 286.523
103000 292.292
103100 298.293
103200 298.541
103300 306.818
103400 306.168
103500 302.226
103600 295.482
103700 299.377
103800 297.749
103900 292.539
104000 303.556
104100 304.84
104200 304.725
104300 292.485
104400 296.196
104500 298.465
104600 299.626
104700 305.213
104800 299.441
104900 293.381
105000 291.319
105100 297.461
105200 295.403
105300 300.902
105400 302.424
105500 300.351
105600 294.832
105700 289.841
105800 293.934
105900 301.198
106000 298.114
106100 303.959
106200 311.379
106300 299.174
106400 299.244
106500 293.88
106600 296.478
106700 309.218
106800 302.752
106900 303.499
107000 296.886
107100 298.024
107200 296.447
107300 295.443
107400 302.534
107500 307.032
107600 299.477
107700 299.828
107800 302.664
107900 284.91
108000 292.048
108100 300.983
108200 301.408
108300 301.887
108400 299.116
108500 301.648
108600 296.69
108700 298.455
108800 290.711
108900 292.623
109000 298.676
109100 304.32
109200 303.127
109300 296.889
109400 290.55
109500 304.437
109600 311.646
109700 301.015
109800 293.258
109900 305.448
110000 300.859
110100 288.659
110200 295.903
110300 303.328
110400 302.726
110500 308.271
110600 307.946
110700 301.527
110800 293.725
110900 296.538
111000 302.676
111100 305.207
111200 300.827
111300 289.142
111400 295.674
111500 296.864
111600 302.122
111700 304.937
111800 299.336
111900 297.586
112000 291.498
112100 296.481
112200 295.972
112300 292.092
112400 295.586
112500 299.379
112600 304.066
112700 305.842
112800 297.59
112900 297.599
113000 300.58
113100 298.146
113200 297.141
113300 300.599
113400 298.766
113500 306.281
113600 309.417
113700 299.692
113800 298.465
113900 296.271
114000 306.392
114100 303.636
114200 291.158
114300 291.422
114400 302.714
114500 309.819
114600 299.933
114700 298.262
114800 297.197
114900 307.821
115000 300.297
115100 289.317
115200 293.788
115300 298.199
115400 305.04
115500 299.241
115600 294.603
115700 307.404
115800 307.034
115900 298.471
116000 295.378
116100 297.928
116200 293.137
116300 295.922
116400 301.196
116500 302.626
116600 308.466
116700 300.675
116800 299.518
116900 291.832
