# Time-averaged data for fix myat2
# TimeStep v_myvol
19800 11259.9
19900 11123.8
20000 11028.5
20100 10977.4
20200 10934.7
20300 10917.9
20400 10924.9
20500 10938.8
20600 10982.4
20700 11037.9
20800 11109.4
20900 11172.7
21000 11156.2
21100 11072.1
21200 10972.5
21300 10899.7
21400 10876.7
21500 10877.9
21600 10871.9
21700 10856.3
21800 10797.2
21900 10740.3
22000 10713.5
22100 10680.5
22200 10620.8
22300 10583.6
22400 10580.3
22500 10561.6
22600 10515.9
22700 10455.2
22800 10383.2
22900 10351.1
23000 10343.6
23100 10370.6
23200 10418
23300 10489
23400 10598.4
23500 10704.2
23600 10780.9
23700 10859.6
23800 10929
23900 10966.7
24000 10964.3
24100 10944.3
24200 10920.1
24300 10904.3
24400 10901.5
24500 10849
24600 10793.9
24700 10776.1
24800 10788.1
24900 10795.9
25000 10793.3
25100 10779.9
25200 10729.1
25300 10656.3
25400 10584.4
25500 10526.4
25600 10452.1
25700 10400.6
25800 10362
25900 10278.9
26000 10245.3
26100 10291.8
26200 10338.3
26300 10405
26400 10449.8
26500 10448.6
26600 10412.5
26700 10329.9
26800 10199.2
26900 10073.7
27000 9991.3
27100 9929.39
27200 9919.24
27300 9990.19
27400 10101.2
27500 10201
27600 10277.6
27700 10344.9
27800 10373.3
27900 10394.6
28000 10414.6
28100 10418.1
28200 10432.5
28300 10438.6
28400 10417.6
28500 10387.3
28600 10324.9
28700 10226.7
28800 10143.8
28900 10078.9
29000 10042
29100 9990.88
29200 9912.11
29300 9886.06
29400 9915.83
29500 10002.6
29600 10173.3
29700 10345
29800 10497.2
29900 10654.5
30000 10772.5
30100 10814
30200 10806.8
30300 10816.7
30400 10827.7
30500 10806.4
30600 10762.7
30700 10716.7
30800 10651.2
30900 10579.8
31000 10517.6
31100 10437.2
31200 10370.1
31300 10316.2
31400 10289.2
31500 10309.6
31600 10335.9
31700 10304.7
31800 10239.3
31900 10180
32000 10151.9
32100 10146.9
32200 10168.6
32300 10167.1
32400 10173.7
32500 10200.2
32600 10245
32700 10278.7
32800 10246.5
32900 10158.9
33000 10101.1
33100 10110.2
33200 10179.5
33300 10240
33400 10248.3
33500 10178.1
33600 10047.7
33700 9907.11
33800 9769.22
33900 9685.13
34000 9685.61
34100 9743.33
34200 9839.69
34300 9961.93
34400 10099.4
34500 10220.2
34600 10321.5
34700 10364.5
34800 10365.6
34900 10373.5
35000 10383.9
35100 10391.5
35200 10391.9
35300 10437.2
35400 10482.4
35500 10493.5
35600 10522.6
35700 10527
35800 10485.8
35900 10387.7
36000 10270.8
36100 10191.6
36200 10156.1
36300 10169.4
36400 10193.8
36500 10220.8
36600 10216.8
36700 10182.9
36800 10146.4
36900 10094.1
37000 10069.8
37100 10055.2
37200 10052.6
37300 10096.7
37400 10207
37500 10392.3
37600 10569.7
37700 10702.2
37800 10801.8
37900 10849.2
38000 10890.8
38100 10913.7
38200 10926.1
38300 10921.4
38400 10873.3
38500 10779.3
38600 10616.7
38700 10456.3
38800 10309.9
38900 10182.1
39000 10069.9
39100 9975.69
39200 9922.95
39300 9884.75
39400 9822.42
39500 9792.46
39600 9771.04
39700 9746.33
39800 9760.88
39900 9837.64
40000 9984.82
40100 10084.9
40200 10092.6
40300 10072.1
40400 10041.1
40500 10015.4
40600 9928.96
40700 9781.66
40800 9672.09
40900 9631.96
41000 9653.18
41100 9686.84
41200 9716.85
41300 9768.69
41400 9793.09
41500 9775.93
41600 9759.27
41700 9737.53
41800 9742.55
41900 9790
42000 9850.47
42100 9864.87
42200 9833.42
42300 9800.19
42400 9764.63
42500 9734.38
42600 9725.3
42700 9704.85
42800 9658.06
42900 9607.16
43000 9574.94
43100 9557.67
43200 9630.6
43300 9746.79
43400 9863.48
43500 9970.74
43600 10059.3
43700 10144.8
43800 10200.3
43900 10237.5
44000 10209.5
44100 10140.2
44200 10060.5
44300 9966.3
44400 9876.95
44500 9803.48
44600 9794.22
44700 9834.09
44800 9868.98
44900 9890.49
45000 9891.25
45100 9855.88
45200 9834.35
45300 9875.6
45400 9969.41
45500 10072.7
45600 10120.2
45700 10103.6
45800 10039.1
45900 9929.18
46000 9825.06
46100 9692.88
46200 9560.92
46300 9498.68
46400 9522.78
46500 9611.25
46600 9684.41
46700 9732.06
46800 9781.55
46900 9838.72
47000 9906.6
47100 9963.71
47200 10015.4
47300 10024
47400 9988.63
47500 9972.28
47600 9988.19
47700 9965.08
47800 9915.37
47900 9871.59
48000 9848.69
48100 9846.46
48200 9844.43
48300 9841.56
48400 9842.6
48500 9850.94
48600 9833
48700 9847.99
48800 9930.76
48900 10019.4
49000 10085.7
49100 10122
49200 10128
49300 10093.3
49400 10015.4
49500 9979.27
49600 10005.4
49700 10035.4
49800 10058.8
49900 10088.2
50000 10058.2
